"29288085";"0001";"37";"1";"CANAA CONSTRUCOES, REFORMAS E SERVICOS";"02";"20210712";"00";"";"";"20171218";"4120400";"4292801,4299501,4321500,4322301,4399102";"RUA";"JORN JOAO BATISTA DE SANTANA";"1850";"";"COROA DO MEIO";"49035430";"SE";"3105";"79";"98039688";"";"";"";"";"JBCONTABIL5@GMAIL.COM";"";""
"31530981";"0001";"02";"1";"V BARROS";"04";"20210416";"63";"";"";"20180918";"4619200";"";"RUA";"SAO CRISTOVAO";"212";"APT   403 ED JANGADA";"CENTRO";"49010909";"SE";"3105";"79";"32223383";"";"";"";"";"LUZIAPRADO@GLOBO.COM";"";""
"32779103";"0001";"98";"1";"PAM REPRESENTACAO";"04";"20210416";"63";"";"";"20190215";"4618401";"";"RUA";"TERENCIO SAMPAIO";"532";"";"GRAGERU";"49025700";"SE";"3105";"79";"32244002";"";"";"";"";"JUNIORSAN@GMAIL.COM";"";""
"34835478";"0001";"53";"1";"ASSOCIACAO SOMOS TODOS IRMAOS";"02";"20211030";"00";"";"";"20190904";"9499500";"";"RUA";"WILSON BARBOSA DE MELO";"23";"PAVMTOTERREO";"ATALAIA";"49037590";"SE";"3105";"79";"96013141";"";"";"";"";"OVNETO@LIVE.COM";"";""
"41597537";"0001";"68";"1";"SEL DOCES";"08";"20210728";"01";"";"";"20210416";"5620104";"";"RUA";"GUARANI";"78";"CONJ COM A RUA JERUSALEM";"JARDIM DO CARMO II";"06865815";"SP";"6545";"11";"63456656";"";"";"";"";"STEPHANYMILLENESZ@GMAIL.COM";"";""
"26197539";"0001";"76";"1";"DELICIAS DA JEANE";"08";"20220218";"01";"";"";"20160919";"1091102";"5620104";"RUA";"AGAPITO SILVA";"512";"CASA";"JABOTIANA";"49096273";"SE";"3105";"79";"91524884";"";"";"";"";"JEANESILVAMT@GMAIL.COM";"";""
"26495020";"0001";"74";"1";"ROGERIO LANCHES";"04";"20210416";"63";"";"";"20161107";"5611203";"";"RUA";"CLAUDIO BATISTA";"430";"";"SANTO ANTONIO";"49060102";"SE";"3105";"79";"99509716";"";"";"";"";"";"";""
"26774238";"0001";"68";"1";"DISTRIBUIDORA SEVERO RIBEIRO";"04";"20210416";"63";"";"";"20161229";"4784900";"4723700";"RODOVIA";"BR 101";"800";"";"ZONA RURAL";"49760000";"SE";"3221";"79";"98163332";"";"";"";"";"pallomaismerim@hotmail.com";"";""
"26998895";"0001";"99";"1";"J & D EXTINTORES E SERVICOS";"02";"20210818";"00";"";"";"20170131";"4322303";"5611201,3314710,5611203,5611205";"RUA";"RADIALISTA GERALDO MENDES";"28A";"";"DEZOITO DO FORTE";"49072590";"SE";"3105";"79";"96101151";"";"";"";"";"ARCONTSE@HOTMAIL.COM";"";""
"27181186";"0001";"89";"1";"TONINHO PINTURA";"02";"20210616";"00";"";"";"20170223";"4330404";"";"AVENIDA";"CORONEL ULISSES VIEIRA";"167";"CASA";"CENTRO";"49270000";"SE";"3133";"79";"98827912";"";"";"";"";"TONINHOCCB@OUTLOOK.COM";"";""
"41597539";"0001";"57";"1";"BLACK AFFAIRES";"02";"20210416";"00";"";"";"20210416";"5612100";"5620104";"RUA";"CAIRE";"66";"CASA B 4";"JARDIM ELIANE";"03578180";"SP";"7107";"11";"23786764";"";"";"";"";"RFARIAPPEREIRA@GMAIL.COM";"";""
"27594180";"0001";"33";"1";"CHEIA DE GRACA MODA FEMININA";"04";"20210416";"63";"";"";"20170425";"4781400";"4755503,4783102,4783101,1540800,1412603,4789099,1521100,4782201,4763602";"RUA";"ACRISIO ESTEVES DA SILVA";"393";"";"ALAGOAS";"49200000";"SE";"3141";"79";"35220363";"";"";"";"";"netopecas@gmail.com";"";""
"27935792";"0001";"42";"1";"DL LANCHES";"02";"20210930";"00";"";"";"20170609";"5611203";"";"RUA";"DOUTOR MARIO CAMPOS";"53";"";"PARQUE BELA VISTA";"40279220";"BA";"3849";"71";"96826397";"";"";"";"";"HOLLOFY1@HOTMAIL.COM";"";""
"28171565";"0001";"50";"1";"MANOS TAXI";"04";"20210416";"63";"";"";"20170712";"4923001";"";"RUA";"ALZIRO ZARUR";"133";"";"FAROLANDIA";"49030060";"SE";"3105";"79";"99350760";"";"";"";"";"gagoto1000@hotmail.com";"";""
"28324514";"0001";"11";"1";"RESTAURANTE DO CHIOZINHO";"04";"20210416";"63";"";"";"20170802";"5611201";"";"RUA";"HUMBERTO CARDOSO";"SN";"";"POV CEDRO";"49170000";"SE";"3171";"79";"98684889";"";"";"";"";"";"";""
"28535016";"0001";"18";"1";"JINALDO CARPINTEIRO";"04";"20210416";"63";"";"";"20170830";"4330402";"";"RUA";"PREFEITO MANOEL RICARDO";"159";"CASA";"BUGIO";"49970000";"SE";"3197";"79";"96551281";"";"";"";"";"";"";""
"28843808";"0001";"50";"1";"RESTAURANTE O CASEIRO";"04";"20210416";"63";"";"";"20171011";"5611201";"";"RUA";"SAO FRANCISCO DE ASSIS";"821";"";"SANTOS DUMONT";"49087000";"SE";"3105";"79";"99385515";"";"";"";"";"restauranteocaseiro7@gmail.com";"";""
"29327123";"0001";"13";"1";"LIFE HAIR";"02";"20211008";"00";"";"";"20171227";"4772500";"4789005";"RUA";"DE RIACHAO";"1236";"";"GETULIO VARGAS";"49055600";"SE";"3105";"79";"96511680";"";"";"";"";"gustomorais@hotmail.com";"";""
"29585047";"0001";"46";"1";"DIVINO CHURROS";"02";"20210607";"00";"";"";"20180131";"5612100";"4763601,4723700";"RUA";"FRANCOIS HOALD";"S/N";"ANEXO Pao e complemento";"ATALAIA";"49037000";"SE";"3105";"79";"32551143";"";"";"";"";"jose_joaquimerivan@hotmail.com";"";""
"29891893";"0001";"94";"1";"JOGA FACIL MODAS";"04";"20210416";"63";"";"";"20180309";"4781400";"";"RUA";"33 -CJ. JOAO ALVES FILHO";"870";"";"COMPLEXO TAICOCA";"49160000";"SE";"3195";"79";"98822955";"";"";"";"";"eulercorinthiano13@hotmail.com";"";""
"30390143";"0001";"18";"1";"ISA FESTAS & DECORACOES";"04";"20210416";"63";"";"";"20180507";"7729202";"7739003,8230001";"RUA";"WALTER DONALD";"07";"CONJ TAMANDARE";"SANTOS DUMONT";"49087093";"SE";"3105";"79";"96096273";"";"";"";"";"NANY.DOSSANTOS@HOTMAIL.COM";"";""
"30677076";"0001";"17";"1";"MAX TRANSPORTE";"04";"20210416";"63";"";"";"20180612";"4924800";"";"TRAVESSA";"ANA JOSEFA DAS CHAGAS";"23";"";"CENTRO";"49800000";"SE";"3211";"79";"98367401";"";"";"";"";"";"";""
"30989384";"0001";"88";"1";"PIZZARIA HANNY";"02";"20211013";"00";"";"";"20180720";"5620104";"";"AVENIDA";"AUGUSTO FRANCO";"2000";"";"SIQUEIRA CAMPOS";"49075100";"SE";"3105";"79";"33045888";"";"";"";"";"tamireevangelista@gmail.com";"";""
"31416067";"0001";"35";"1";"ELTON SERVICOS";"04";"20210416";"63";"";"";"20180904";"2512800";"";"RUA";"DIVINA PASTORA";"1056";"";"GETULIO VARGAS";"49055220";"SE";"3105";"79";"88487698";"";"";"";"";"";"";""
"31514347";"0001";"86";"1";"";"02";"20210604";"00";"";"";"20180915";"5611203";"";"RUA";"MABEL DANTAS DO ESPIRITO SANTO";"159";"";"FAROLANDIA";"49030426";"SE";"3105";"79";"32482501";"";"";"";"";"ALAYNE_CRISTINA_AJU@HOTMAIL.COM";"";""
"31833867";"0001";"51";"1";"";"04";"20210416";"63";"";"";"20181023";"4781400";"";"RUA";"DEPUTADO FRANCISCO GUEDES MELO";"29";"";"GRAGERU";"49027270";"SE";"3105";"79";"91514848";"";"";"";"";"louzada.contabilidade@outlook.com.br";"";""
"32066719";"0001";"11";"1";"CARLA SANTOS STUDIO";"04";"20210416";"63";"";"";"20181121";"9602501";"9602502";"RUA";"MINISTRO NELSON HUNGRIA";"533";"";"LUZIA";"49045510";"SE";"3105";"79";"99187920";"";"";"";"";"amandavivianeoficial@gmail.com";"";""
"32270896";"0001";"15";"1";"";"02";"20211013";"00";"";"";"20181217";"4399103";"4322301";"RUA";"B LOTEAMENTO JALUZI";"11";"";"JARDIM PIABETA";"49160000";"SE";"3195";"79";"96552436";"";"";"";"";"";"";""
"41597551";"0001";"61";"1";"TG ACESSORIOS E VESTUARIO";"02";"20210416";"00";"";"";"20210416";"4781400";"4763602,4753900,4754703,4789007,4783102,4774100";"11A RUA";"RUA DAS FLORES";"161";"";"CENTRO";"86890000";"PR";"7473";"43";"99920202";"";"";"";"";"VIVIANEOLIVEIRA.CONT@GMAIL.COM";"";""
"26204598";"0001";"24";"1";"ARROBA SPETERIA";"04";"20210416";"63";"";"";"20160920";"5611204";"5611201";"AVENIDA";"JOAQUIM JOSE DINIZ";"241";"SALA  12";"FERNAO DIAS";"31910520";"MG";"4123";"31";"82116398";"";"";"";"";"JHONYSBH@GMAIL.COM";"";""
"04549543";"0003";"85";"2";"";"02";"20210416";"00";"";"";"20210416";"4782201";"4781400";"AVENIDA";"SETE DE SETEMBRO";"1182";"";"CENTRO";"96400003";"RS";"8531";"55";"84491380";"";"";"";"";"GATHI@HOTMAIL.COM";"";""
"26819471";"0001";"10";"1";"GMR - CONSERVACAO & LIMPEZA";"04";"20210416";"63";"";"";"20170108";"8130300";"8129000,4330404,4322301,7319002,0161002,9700500";"AVENIDA";"VISCONDE DE IBITURUNA";"160";"SALA 105";"BARREIRO";"30640080";"MG";"4123";"31";"71710523";"";"";"";"";"";"";""
"27085009";"0001";"07";"1";"TECDIZ DIGITAL";"02";"20210528";"00";"";"";"20170210";"6319400";"4761001,6202300,6203100,7490104,8230001,8599604,8599699";"RUA";"GRENAT";"14";"";"VITORIA";"31970715";"MG";"4123";"31";"82756447";"31";"36537148";"";"";"CSITETECDIZ@GMAIL.COM";"";""
"27589608";"0001";"50";"1";"STUDIO B. BLACK";"02";"20210913";"00";"";"";"20170425";"4729699";"4723700,5611201,5611203,5620104";"RUA";"MACAUBAS";"155";"";"GUARANI";"31840180";"MG";"4123";"31";"94370480";"";"";"";"";"brayanaugusto2011@hotmail.com";"";""
"27916075";"0001";"73";"1";"CLAUDIA";"04";"20210416";"63";"";"";"20170607";"8211300";"";"RUA";"BARAO DE COROMANDEL";"30";"";"BARREIRO";"30640060";"MG";"4123";"31";"32564875";"";"";"";"";"";"";""
"28303850";"0001";"88";"1";"FRED ALMEIDA PERSONAL TRAINER";"04";"20210416";"63";"";"";"20170731";"9313100";"";"RUA";"JEQUIA";"367";"APT 201";"CONCORDIA";"31130300";"MG";"4123";"31";"99235155";"";"";"";"";"fred.ef2@hotmail.com";"";""
"28610702";"0001";"06";"1";"VERONICA BETINA BUFFET";"04";"20210416";"63";"";"";"20170911";"5620102";"8230001";"RUA";"MARIA DE SOUZA ALVES";"295";"APT   102";"MANACAS";"30840610";"MG";"4123";"31";"37856662";"";"";"";"";"AGSCONTABEIS@GMAIL.COM";"";""
"29503963";"0001";"90";"1";"";"04";"20210416";"63";"";"";"20180123";"8299799";"";"RUA";"RUA CORONEL JACINTINHO";"108";"LETRA A";"PRAIA";"35450000";"MG";"4637";"21";"85347216";"";"";"";"";"FREDNUNES81@YAHOO.COM.BR";"";""
"30082579";"0001";"40";"1";"SACOLAO ABC CASTELO";"04";"20210416";"63";"";"";"20180402";"4724500";"4729699";"AVENIDA";"PRESIDENTE TANCREDO NEVES";"1730";"LETRA A";"JARDIM ALVORADA";"30810605";"MG";"4123";"31";"34187630";"";"";"";"";"RAQUELLIMA.CONTABIL@HOTMAIL.COM";"";""
"30880429";"0001";"81";"1";"JH INTERIORES";"04";"20210416";"63";"";"";"20180709";"3101200";"4754701,9529199";"RUA";"FLAVIO FERREIRA GUIMARAES";"252";"";"IPE";"31930250";"MG";"4123";"31";"33478825";"";"";"";"";"";"";""
"32118938";"0001";"05";"1";"MAGDA";"04";"20210416";"63";"";"";"20181127";"9602501";"7319003";"RUA";"WALDIR LEITE PENA";"107";"LOJA";"SILVEIRA";"31140420";"MG";"4123";"31";"36429489";"";"";"";"";"magdamaira123@gmail.com";"";""
"32788400";"0001";"08";"1";"SPARTA FUTEBOL CLUBE";"04";"20210416";"63";"";"";"20190215";"9430800";"";"RUA";"MINASGAS";"160";"";"BAIRRO DAS INDUSTRIAS II";"30514090";"MG";"4123";"31";"38894234";"";"";"";"";"OSCLEGALRMC@GMAIL.COM";"";""
"33432398";"0001";"94";"1";"SOMOS";"04";"20210416";"63";"";"";"20190423";"9313100";"6202300,6209100,6319400,7020400,7319004,7490104,7912100,8599604,9319199";"RUA";"PROFESSOR BAETA VIANA";"574";"APT   302";"ITAPOA";"31710220";"MG";"4123";"31";"34511194";"";"";"";"";"ADMINISTRATIVO@ENOVACONTABILIDADE.COM.BR";"";""
"41597557";"0001";"39";"1";"MERCADINHO E PADARIA GALDINO";"02";"20210416";"00";"";"";"20210416";"4712100";"4721102,4723700,4724500";"RUA";"GUIMARAES PEIXOTO";"75";"      SALA 107 EDF ONE          WAY NUCLEO EMP";"CASA AMARELA";"52051305";"PE";"2531";"81";"98980019";"";"";"";"";"JAKELINNEJULIANO@GMAIL.COM";"";""
"34649311";"0001";"06";"1";"D SALADA & GRILL E MASSAS";"02";"20210810";"00";"";"";"20190826";"4712100";"5611201,5611203";"RUA";"SARZEDO";"39";"LOJA  1";"PRADO";"30411034";"MG";"4123";"31";"93724984";"";"";"";"";"CONTED.BHZ@TERRA.COM.BR";"";""
"35574620";"0001";"19";"1";"B&K HIDRAULICAS";"04";"20210416";"63";"";"";"20191121";"3314702";"";"RUA";"PAULINO CAETANO MENDES";"186";"LOJA  A";"CEU AZUL";"31580490";"MG";"4123";"31";"96899770";"";"";"";"";"MENDESCONT@HOTMAIL.COM";"";""
"41597565";"0001";"85";"1";"DELIVERY DAS MASSAS";"02";"20210416";"00";"";"";"20210416";"5611201";"5320202,5611203";"RUA";"MARLY DOS SANTOS GARCEZ";"219";"CONJ 236237 AO FIM";"ANDRADE ARAUJO";"26010855";"RJ";"5869";"21";"75632260";"";"";"";"";"AZEVEDOISABELLEOLIVEIRA@GMAIL.COM";"";""
"26034764";"0001";"91";"1";"E D CONSTRUCOES";"04";"20210416";"63";"";"";"20160825";"4399103";"";"RUA";"HENRIQUE ALEXANDRINO";"60";"";"CAIEIRA";"34505068";"MG";"5133";"31";"75299174";"";"";"";"";"";"";""
"26088975";"0001";"07";"1";"DISTRIBUIDORA ELSHADAY";"04";"20210416";"63";"";"";"20160902";"5612100";"";"RUA";"ALVA";"199";"";"JULIANA";"31744560";"MG";"4123";"31";"93141344";"";"";"";"";"glauciam22@yahoo.com.br";"";""
"26150800";"0001";"82";"1";"CLAUDIO ELETRECISTA";"04";"20210416";"63";"";"";"20160912";"4321500";"";"RUA";"DESEMBARGADOR DARIO LINS";"47";"";"NOSSA SENHORA DAS GRACAS";"33030160";"MG";"5155";"31";"98285685";"";"";"";"";"claudiomarciogomes0@gmail.com";"";""
"26208502";"0001";"04";"1";"SILVA ME";"04";"20210416";"63";"";"";"20160921";"4772500";"";"RUA";"GANGES";"125";"CASA";"BETANIA";"30590350";"MG";"4123";"31";"88965205";"";"";"";"";"Cristianoevaristo@gmail.com";"";""
"26242167";"0001";"52";"1";"ALAN FILIPPE SANTOS BELILO";"02";"20210803";"00";"";"";"20160927";"8599699";"";"RUA";"ALAIR PEREIRA DA SILVA";"100";"QUADRA";"CONJUNTO TAQUARIL";"30290580";"MG";"4123";"31";"84628730";"";"";"";"";"alanbelilo21@gmail.com";"";""
"26309764";"0001";"57";"1";"SEVEN 7";"04";"20210416";"63";"";"";"20161006";"4321500";"4322301";"RUA";"CORONEL ABILIO PEREIRA";"139";"";"CASA BRANCA";"31050120";"MG";"4123";"31";"93424325";"";"";"";"";"";"";""
"26356768";"0001";"96";"1";"AUTO FREQUENCIA SOM E ACESSORIOS";"04";"20210416";"63";"";"";"20161014";"4530703";"1412602";"RUA";"J";"30";"LOJA loja;LOJA loja ;LOJA loja ;LOJA loja";"CONJUNTO MINASCAIXA";"31615540";"MG";"4123";"31";"85824810";"";"";"";"";"derickpesadao@hotmail.com";"";""
"26376589";"0001";"10";"1";"ARMAFORT FERRANGENS";"04";"20210416";"63";"";"";"20161018";"2542000";"4330404,2599301";"RUA";"JOSE BENEVIDES DA SILVEIRA";"506";"";"LETICIA";"31570200";"MG";"4123";"31";"86047609";"";"";"";"";"serramirele@gmail.com";"";""
"26424829";"0001";"05";"1";"ASPO BEAUTY HAIR";"04";"20210416";"63";"";"";"20161026";"9602501";"4781400,4772500";"RUA";"SAO FRANCISCO XAVIER";"573";"LOJA A";"JARDIM FELICIDADE";"31742438";"MG";"4123";"31";"35682312";"";"";"";"";"cont.keila@gmail.com";"";""
"26468518";"0001";"48";"1";"INUSITADO WEDDING";"02";"20210701";"00";"";"";"20161102";"7420001";"";"RUA";"EMILIO MARELO";"100";"BLOCO H;APT 271;BOX HBOX298";"JARDIM DAS INDUSTRIAS";"12241200";"SP";"7099";"12";"96410658";"";"";"";"";"VIVIBRITO002@HOTMAIL.COM";"";""
"26557735";"0001";"04";"1";"CATU";"04";"20210416";"63";"";"";"20161117";"4781400";"";"RUA";"CONCEICAO GRAZIELA PRADO";"171";"";"BELO VALE";"33113035";"MG";"5155";"31";"75948073";"";"";"";"";"";"";""
"26640895";"0001";"12";"1";"MARCELA FRAZAO FOTOGRAFIA";"08";"20211006";"01";"";"";"20161201";"7420001";"8230001";"RUA";"DOS JATOBAS";"160";"COND DAS ARVORES";"ALPHAVILLE";"34000001";"MG";"4895";"31";"35473374";"";"";"";"";"MARCELA.FRAZAO.POSSA@GMAIL.COM";"";""
"26701073";"0001";"02";"1";"SOMAR";"04";"20210416";"63";"";"";"20161212";"8230001";"";"RUA";"JOAO THEODORO DE BASTOS";"95";"";"LAGOA";"31578030";"MG";"4123";"31";"88907350";"";"";"";"";"thayflower@hotmail.com";"";""
"26744894";"0001";"18";"1";"JAROCHA";"04";"20210416";"63";"";"";"20161221";"5320202";"";"RUA";"CASIMIRO DE ABREU";"129";"";"SENHOR DOS PASSOS";"31210350";"MG";"4123";"31";"88520596";"";"";"";"";"augustofernandes20.ja@gmail.com";"";""
"26780540";"0001";"29";"1";"ISAC MDJ";"04";"20210416";"63";"";"";"20170102";"8599699";"";"RUA";"SENADOR LIMA GUIMARAES";"40";"";"ESTORIL";"30455600";"MG";"4123";"31";"95222003";"";"";"";"";"isacmdjesus@gmail.com";"";""
"26826191";"0001";"39";"1";"ELOA MATA MACHADO";"02";"20220419";"00";"";"";"20170109";"8592999";"8230001,4789003,3299099";"RUA";"OLIMPIA";"130";"";"BOA VISTA";"31060250";"MG";"4123";"31";"86366631";"";"";"";"";"eloa_mms@hotmail.com";"";""
"26862140";"0001";"62";"1";"RAFANDRADE.COM";"04";"20210416";"63";"";"";"20170113";"1813001";"5812302,7420001,8219999,7319003,5813100";"RUA";"PINHAL";"72";"";"PIRATININGA (VENDA NOVA)";"31573010";"MG";"4123";"31";"98658336";"";"";"";"";"pseudream@gmail.com";"";""
"26931434";"0001";"07";"1";"ENTREGAS BRAGA";"04";"20210416";"63";"";"";"20170123";"4923001";"";"RUA";"J";"111";"";"MANGUEIRAS (BARREIRO)";"30666380";"MG";"4123";"31";"87641350";"";"";"";"";"vilmadesouzabraga@hotmail.com";"";""
"26976527";"0001";"40";"1";"SILVAS & SILVAS";"04";"20210416";"63";"";"";"20170129";"4321500";"";"RUA";"GERALDO FERNANDES ROSA";"95";"CASA";"GOIANIA";"31970082";"MG";"4123";"31";"75805217";"";"";"";"";"attilla.drums@hotmail.com";"";""
"27042898";"0001";"17";"1";"";"04";"20210416";"63";"";"";"20170206";"5620102";"5620104,5612100,5611204";"RUA";"PEDRO FERREIRA DE SOUZA MARTINS";"480";"";"CONJUNTO CRISTINA (SAO BENEDITO)";"33105120";"MG";"5155";"31";"86326551";"";"";"";"";"patricia@contornoaudio.com.br";"";""
"27099232";"0001";"03";"1";"AF PLANEJADOS";"04";"20210416";"63";"";"";"20170213";"3101200";"4712100,9529105,3329501";"RUA";"ITAPETININGA";"203";"LOJA 02";"CARDOSO (BARREIRO)";"30626470";"MG";"4123";"31";"96987829";"";"";"";"";"kessia.rayaane@gmail.com";"";""
"27134268";"0001";"72";"1";"THASSIANE FONTINELLE";"04";"20210416";"63";"";"";"20170217";"7319002";"";"RUA";"SALVADOR PIRRI";"377";"";"MILIONARIOS (BARREIRO)";"30620040";"MG";"4123";"31";"71243227";"";"";"";"";"THASSI24.48@GMAIL.COM";"";""
"27196163";"0001";"48";"1";"JS CORTINAS E PERSIANAS";"04";"20210416";"63";"";"";"20170226";"4759801";"";"RUA";"MARIA RITA";"102";"";"IPIRANGA";"31160060";"MG";"4123";"31";"34661998";"";"";"";"";"joelcarmo75@yahoo.com.br";"";""
"27261219";"0001";"09";"1";"OPERACAO LAVA JATO";"04";"20210416";"63";"";"";"20170309";"4520005";"";"RUA";"CORONEL JULIO MURTA";"12";"GALPAO";"PADRE EUSTAQUIO";"30730590";"MG";"4123";"31";"83930124";"";"";"";"";"claudiocmp1955@hotmail.com";"";""
"27302209";"0001";"66";"1";"RS SERVICES & PROJECTS";"02";"20210421";"00";"";"";"20170315";"2542000";"4330404,4322302,4330403,4322301,2539001,4321500,4399103,3329501,3321000";"RUA";"JUNQUEIRA NETO";"376";"";"NOVO DAS INDUSTRIAS (BARREIRO)";"30610650";"MG";"4123";"31";"35337494";"";"";"";"";"maridobh@outlook.com";"";""
"27354384";"0001";"05";"1";"";"02";"20210826";"00";"";"";"20170321";"9602501";"";"RUA";"MARIANO GUIMARAES";"97";"";"RIBEIRO DE ABREU";"31870520";"MG";"4123";"31";"92418603";"";"";"";"";"";"";""
"27387842";"0001";"02";"1";"CRIADORES DA ACADEMIA";"04";"20210416";"63";"";"";"20170325";"8230001";"5912099";"RUA";"DOS TIMBIRAS";"1929";"APT 104";"LOURDES";"30140061";"MG";"4123";"31";"99109720";"";"";"";"";"professoraanapauladamasceno@gmail.com";"";""
"27425509";"0001";"32";"1";"FADA MADRINHA";"04";"20210416";"63";"";"";"20170330";"4781400";"";"RUA";"BELMIRO BRAGA";"348";"LOJA 1";"CAICARAS";"30770550";"MG";"4123";"31";"34661104";"";"";"";"";"fantasiasfadamadrinha@hotmail.com";"";""
"27492483";"0001";"45";"1";"";"04";"20210416";"63";"";"";"20170407";"9602502";"";"RUA";"MARTA GONCALVES CAMILA";"129";"";"CONJUNTO LAGOA";"31365040";"MG";"4123";"31";"33475241";"";"";"";"";"";"";""
"27609523";"0001";"96";"1";"LEANDRO C AZEVEDO";"02";"20210920";"00";"";"";"20170427";"8599604";"";"RUA";"FRANCISCO BICALHO";"560";"APT 106";"PADRE EUSTAQUIO";"30720412";"MG";"4123";"31";"25104011";"";"";"";"";"leandrocostazevedo@gmail.com";"";""
"27685705";"0001";"46";"1";"GLAMOUR COUFFEIR";"04";"20210416";"63";"";"";"20170509";"9602501";"4781400";"RUA";"rua 1";"342";"";"vila alegre";"35410000";"MG";"4921";"31";"89874327";"";"";"";"";"";"";""
"27773623";"0001";"53";"1";"JANAINA PRODUTOS DE BELEZA E PERFUMARIA";"04";"20210416";"63";"";"";"20170519";"4772500";"";"RUA";"DOS JAVAES";"97";"CXPST 3";"SANTA MONICA";"31530330";"MG";"4123";"31";"92788776";"";"";"";"";"nelsonjunio@hotmail.com";"";""
"27825731";"0001";"22";"1";"TRANSRODRIGUES";"08";"20210702";"01";"";"";"20170526";"4930201";"";"RUA";"PEDRA DA LUA";"215";"";"CANDELARIA";"31510210";"MG";"4123";"31";"99045951";"";"";"";"";"DOUGLASMARTINS.ARROBA@GMAIL.COM";"";""
"27889693";"0001";"71";"1";"PROMO DURAN - PROMOCAO DE VENDAS";"04";"20210416";"63";"";"";"20170604";"7319002";"9001902,8299799,8230001,9001906,7319099,5811500,9609299,5813100,9329899,5812302,5912099,7319003";"RUA";"SETENTA";"126";"";"JARDIM DOS COMERCIARIOS (VENDA NOVA)";"31650220";"MG";"4123";"31";"98329006";"";"";"";"";"xmeniotb@gmail.com";"";""
"27944270";"0001";"07";"1";"LEANDRO HAIRDRESSER";"04";"20210416";"63";"";"";"20170612";"9602501";"";"RUA";"JACOB MARRA DE FREITAS";"101";"APT 203";"SERRA VERDE (VENDA NOVA)";"31630280";"MG";"4123";"31";"84021389";"";"";"";"";"camihades@hotmail.com";"";""
"28002252";"0001";"79";"1";"";"04";"20210416";"63";"";"";"20170620";"9602501";"9602502";"RUA";"DIVISA NOVA";"694";"CASA 01";"SALGADO FILHO";"30550330";"MG";"4123";"31";"94505167";"";"";"";"";"navvca@hotmail.com";"";""
"28036619";"0001";"75";"1";"ILMARA TELES BARRETO";"04";"20210416";"63";"";"";"20170626";"9602501";"";"RUA";"DAS SAPUCAIAS";"20";"BLOCO 71;APT 404";"MANACAS";"30840732";"MG";"4123";"31";"37857611";"";"";"";"";"majurcontabil@yahoo.com.br";"";""
"28082546";"0001";"58";"1";"IZABELLA FIGUEIREDO";"04";"20210416";"63";"";"";"20170630";"5813100";"";"RUA";"PATAGONIA";"1155";"APT 402";"SION";"30320080";"MG";"4123";"31";"92098554";"";"";"";"";"izabellafigueiredo4@gmail.com";"";""
"28136420";"0001";"19";"1";"SALAO DA GI";"04";"20210416";"63";"";"";"20170707";"9602501";"4783101,4781400,4772500";"RUA";"JOANICO CIRILO DE ABREU";"134B";"";"INDEPENDENCIA (BARREIRO)";"30672200";"MG";"4123";"31";"87382141";"";"";"";"";"edsonsantossabino@gmail.com";"";""
"28191218";"0001";"90";"1";"SABRINA SALAO";"04";"20210416";"63";"";"";"20170715";"9602501";"";"RUA";"ESTRADA NOVA";"38";"CASA";"SAO JORGE III";"30451225";"MG";"4123";"31";"92600324";"";"";"";"";"eidesabrina@bol.com.br";"";""
"28256891";"0001";"60";"1";"PIZZAS MAIS";"04";"20210416";"63";"";"";"20170725";"5620102";"5620104";"RUA";"DAVID RABELO";"822";"";"JARDIM SAO JOSE";"30820712";"MG";"4123";"31";"85318805";"";"";"";"";"jakcandido33@gmail.com";"";""
"28321089";"0001";"07";"1";"";"04";"20210416";"63";"";"";"20170802";"5590603";"";"RUA";"PADRE BELCHIOR";"323";"";"CENTRO";"30190070";"MG";"4123";"31";"92900087";"";"";"";"";"";"";""
"28369881";"0001";"31";"1";"";"04";"20210416";"63";"";"";"20170808";"5320202";"";"RUA";"GRALHA";"183";"";"GOIANIA";"31950230";"MG";"4123";"31";"80402806";"";"";"";"";"";"";""
"28459737";"0001";"96";"1";"ESTEFANE BISPO";"04";"20210416";"63";"";"";"20170820";"9602501";"9602502";"AVENIDA";"EZEQUIEL TORRES PERDIGAO";"193";"";"CONJUNTO PALMITAL (SAO BENEDITO)";"33140560";"MG";"5155";"31";"86987123";"";"";"";"";"Estefanebispo2015@gmail.com";"";""
"28515029";"0001";"25";"1";"LM CONFECCOES";"04";"20210416";"63";"";"";"20170828";"4781400";"4755502";"PRACA";"DO BONFIM";"87D";"";"BONFIM";"34001381";"MG";"4895";"31";"35421733";"";"";"";"";"";"";""
"28550498";"0001";"85";"1";"";"04";"20210416";"63";"";"";"20170831";"9602501";"";"AVENIDA";"SANTA TEREZA";"455";"";"TAQUARIL";"30290000";"MG";"4123";"31";"87447806";"";"";"";"";"";"";""
"28600779";"0001";"03";"1";"";"04";"20210416";"63";"";"";"20170908";"4399103";"";"RUA";"BACURI";"86";"";"JOAO PINHEIRO";"30530140";"MG";"4123";"31";"73481029";"";"";"";"";"ju.vieiramendea@gmail.com";"";""
"28645092";"0001";"86";"1";"CAIS MODA";"04";"20210416";"63";"";"";"20170914";"4781400";"4763602";"RUA";"ANTONIO PRETO";"139";"CASA";"INCONFIDENCIA";"30820360";"MG";"4123";"31";"36563645";"";"";"";"";"caismoda2017@hotmail.com";"";""
